-93.1824,30.228,0.11,9.390406,9.372532,-7.888113,-16.960504,-7.882295,-17.498454
-93.1818,30.228,0.05,23.627587,12.853723,-9.075013,-20.774395,-11.172099,-19.95587
-93.1813,30.228,0.06,19.849038,-0.401816,-11.115353,-19.542703,-11.137413,-21.592066
-93.1808,30.228,0.08,14.319777,11.767353,-11.100889,-21.795217,-12.436828,-21.60634
-93.186,30.2285,0.09,19.474599,11.675555,-7.99331,-15.576231,-6.685886,-14.618599
-93.1855,30.2285,0.07,12.661137,13.571375,-7.54435,-13.63795,-8.170562,-15.288228
-93.185,30.2285,0.11,0.175285,18.169552,-10.076891,-17.527665,-10.452236,-16.284082
-93.1844,30.2285,0.07,16.629218,13.934574,-12.444323,-19.20449,-12.665064,-18.522947
-93.1839,30.2285,0.06,14.206912,16.11377,-10.5623,-16.674072,-10.499194,-17.127583
-93.1834,30.2285,0.14,9.757671,15.772166,-7.36772,-16.549161,-8.969034,-17.558261
-93.1829,30.2285,0.19,4.877876,16.061884,-7.964181,-18.734235,-7.364897,-16.214597
-93.1824,30.2285,0.15,15.156947,2.260314,1.731157,-16.631507,2.740788,-13.938414
-93.1818,30.2285,0.1,31.745561,14.521281,-4.534177,-18.199801,-3.916226,-19.182461
-93.1813,30.2285,0.12,16.347087,-0.13352,-5.044331,-15.145344,-3.294238,-16.122807
-93.1808,30.2285,0.1,13.869355,2.74325,-9.890113,-18.773826,-8.210976,-19.499816
-93.186,30.2289,0.11,3.182054,11.537889,-10.92759,-16.174296,-8.838889,-16.936253
-93.1855,30.2289,0.05,74.088793,15.364511,-10.015484,-15.498713,-6.956683,-16.417525
-93.185,30.2289,0.11,32.225015,12.791957,-8.814778,-18.56881,-9.297756,-14.940922
-93.1844,30.2289,0.14,9.417159,-0.499596,-11.869557,-17.470716,-11.206611,-16.686873
-93.1839,30.2289,0.12,31.623756,13.172256,-10.643411,-15.625283,-8.971146,-15.441121
-93.1834,30.2289,0.13,10.93931,18.038086,-8.164347,-17.936599,-8.902719,-14.992916
-93.1829,30.2289,0.12,19.543358,17.550602,-3.986186,-17.139156,-4.069875,-15.099979
-93.1824,30.2289,0.09,23.588943,12.641425,-3.58028,-19.131669,-1.075764,-14.326086
-93.1818,30.2289,0.01,6.863609,20.524046,-6.44223,-19.089538,-10.736067,-22.611361
-93.1813,30.2289,0.12,19.205646,18.380795,-6.731641,-18.988827,-9.812179,-17.65069
-93.1808,30.2289,0.1,21.013753,-0.34993,-8.551482,-19.430267,-9.786445,-16.461768
-93.186,30.2294,0.11,5.658489,9.229862,-8.452915,-13.79909,-8.414181,-16.033966
-93.1855,30.2294,0.07,0.375991,12.270244,-6.597182,-14.73656,-7.963332,-16.608443
-93.185,30.2294,0.04,10.53287,9.424519,-11.292507,-19.538675,-9.420747,-16.886831
-93.1844,30.2294,0.06,18.04543,11.104814,-8.538884,-14.290211,-9.787655,-15.837458
-93.1839,30.2294,0.16,16.802814,16.796265,-10.439072,-15.647923,-7.050949,-15.073793
-93.1834,30.2294,0.08,22.86748,12.581557,-8.534419,-17.294807,-8.794049,-14.563963
-93.1829,30.2294,0.08,13.670374,-0.374479,-9.979251,-16.589358,-9.226962,-14.106033
-93.1824,30.2294,0.12,11.826523,12.737214,-7.791667,-20.449177,-7.009119,-18.088825
-93.1818,30.2294,0.06,17.748287,11.544284,-10.26332,-21.593875,-10.654608,-22.46516
-93.1813,30.2294,0.07,8.132845,13.517707,-5.513446,-18.186513,-5.016012,-17.639213
-93.1808,30.2294,0.13,5.123508,-0.499596,-5.808554,-17.685093,-7.516627,-16.966569
-93.186,30.2298,0.08,16.29588,16.504908,-9.184519,-14.45037,-7.818715,-16.046888
-93.1855,30.2298,0.1,16.747457,11.754288,-10.845041,-14.685677,-8.886338,-14.380695
-93.185,30.2298,0.13,21.893792,10.400775,-11.700002,-16.908639,-11.483061,-17.487191
-93.1844,30.2298,0.07,10.937068,-0.401816,-11.997132,-16.978289,-12.432955,-14.928035
-93.1839,30.2298,0.12,20.652241,13.605238,-8.286213,-15.375296,-10.769628,-16.510059
-93.1834,30.2298,0.14,9.559577,15.719811,-10.621245,-16.71275,-11.401463,-18.311461
-93.1829,30.2298,0.13,9.714348,17.114059,-10.166683,-15.264857,-10.883772,-15.100968
